Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,6.4,6.4,,,5.3,7.6,165,8156,Disability Type,Vision Disability,,,DISEST,AGEIND,38,AGE03,PREV,DISTYPE,VISDIS,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,15.8,15.8,,,12.7,19.5,240,81411,Disability Type,Cognitive Disability,,,DISEST,VETIND,29,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,5.5,5.5,,,3.4,8.7,26,30899,Disability Type,Cognitive Disability,,,DISEST,RACEIND,53,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,17.4,17.4,,,12.3,24,63,32971,Disability Status,Any Disability,,,DISEST,RACEIND,86,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,15.6,15.6,,,14.7,16.6,1393,803258,Disability Type,Cognitive Disability,,,DISEST,AGEIND,89,AGE01,PREV,DISTYPE,COGDIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,22.1,22.1,,,21.2,23,3216,864390,Disability Status,Any Disability,,,DISEST,VETIND,27,VET2,AGEADJPREV,DISSTAT,DISABL,,
2021,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,73.6,73.6,,,71,76,1258,412951,Disability Status,No Disability,,,DISEST,AGEIND,54,AGE01,PREV,DISSTAT,NODIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,28.8,28.8,,,27.9,29.8,9195,6125044,Disability Status,Any Disability,,,DISEST,SEXIND,84,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,8.5,8.5,,,7.4,9.8,357,251835,Disability Type,Independent Living Disability,,,DISEST,RACEIND,81,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,7.1,7.1,,,6.2,8.2,483,30837,Disability Type,Hearing Disability,,,DISEST,RACEIND,56,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,3.7,3.7,,,2.7,5,87,15581,Disability Type,Vision Disability,,,DISEST,AGEIND,23,AGE01,PREV,DISTYPE,VISDIS,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,17.5,17.5,,,11.8,25,49,5873,Disability Status,Any Disability,,,DISEST,AGEIND,78,AGE01,PREV,DISSTAT,DISABL,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.3,6.3,,,5.4,7.2,324,199189,Disability Type,Hearing Disability,,,DISEST,VETIND,22,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2021,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,21,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,1.4,1.4,,,1.2,1.7,266,155495,Disability Type,Self-care Disability,,,DISEST,AGEIND,81,AGE01,PREV,DISTYPE,SELFDIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,20.4,20.4,,,19.3,21.5,1699,445195,Disability Status,Any Disability,,,DISEST,SEXIND,27,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,73.5,73.5,,,73.2,73.9,214782,100215804,Disability Status,No Disability,,,DISEST,RACEIND,59,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2021,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,28,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,25.6,25.6,,,15.6,39,34,7458,Disability Type,Mobility Disability,,,DISEST,RACEIND,29,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.1,3.1,,,2.8,3.6,915,654876,Disability Type,Self-care Disability,,,DISEST,SEXIND,84,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,72.1,72.1,,,67.2,76.5,473,46179,Disability Status,No Disability,,,DISEST,VETIND,38,VET1,AGEADJPREV,DISSTAT,NODIS,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,33,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,27,RACE05,AGEADJPREV,DISTYPE,HEARDIS,,
2021,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,9.4,9.4,,,6.9,12.7,74,52545,Disability Type,Vision Disability,,,DISEST,RACEIND,25,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2021,MO,Missouri,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,29,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,43.3,43.3,,,41,45.7,1075,54889,Disability Status,Any Disability,,,DISEST,AGEIND,38,AGE03,PREV,DISSTAT,DISABL,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,79.6,79.6,,,78.5,80.7,5635,1634773,Disability Status,No Disability,,,DISEST,SEXIND,27,SEX01,AGEADJPREV,DISSTAT,NODIS,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,33.8,33.8,,,31.8,35.8,1452,1014415,Disability Status,Any Disability,,,DISEST,VETIND,22,VET2,AGEADJPREV,DISSTAT,DISABL,,
2021,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.2,4.2,,,2.6,6.8,37,39396,Disability Type,Self-care Disability,,,DISEST,VETIND,34,VET1,AGEADJPREV,DISTYPE,SELFDIS,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,19.7,19.7,,,16.7,23.1,477,33114,Disability Type,Mobility Disability,,,DISEST,RACEIND,87,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,17.2,17.2,,,10.1,27.7,24,10096,Disability Type,Mobility Disability,,,DISEST,RACEIND,22,RACE04,AGEADJPREV,DISTYPE,MOBDIS,,
2021,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,28,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,40,RACE06,AGEADJPREV,DISTYPE,SELFDIS,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,66,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2021,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.9,2.9,,,2.3,3.7,517,544033,Disability Type,Self-care Disability,,,DISEST,RACEIND,88,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,3.3,3.3,,,3,3.7,1401,620404,Disability Type,Vision Disability,,,DISEST,RACEIND,82,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2021,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,32,RACE07,AGEADJPREV,DISTYPE,MOBDIS,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,53,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2021,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,19.8,19.8,,,14.8,26,57,16266,Disability Type,Cognitive Disability,,,DISEST,RACEIND,18,RACE04,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,6.4,6.4,,,5.9,7,776,292160,Disability Type,Independent Living Disability,,,DISEST,AGEIND,87,AGE01,PREV,DISTYPE,INDDIS,,
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.3,8.3,,,7.1,9.6,205,10505,Disability Type,Cognitive Disability,,,DISEST,AGEIND,38,AGE03,PREV,DISTYPE,COGDIS,,
2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,19.9,19.9,,,14.5,26.8,59,140260,Disability Type,Cognitive Disability,,,DISEST,RACEIND,42,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,34.2,34.2,,,25.5,44.2,49,41055,Disability Status,Any Disability,,,DISEST,RACEIND,42,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.5,6.5,,,5.4,7.7,202,134948,Disability Type,Independent Living Disability,,,DISEST,AGEIND,51,AGE02,PREV,DISTYPE,INDDIS,,
2021,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,16.4,16.4,,,14,19.2,285,229462,Disability Type,Mobility Disability,,,DISEST,SEXIND,72,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.8,5.8,,,3.7,9,49,1838,Disability Type,Hearing Disability,,,DISEST,AGEIND,66,AGE02,PREV,DISTYPE,HEARDIS,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,17.2,17.2,,,13.6,21.5,88,14485,Disability Type,Mobility Disability,,,DISEST,RACEIND,44,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,10.5,10.5,,,9.1,12.2,283,43489,Disability Type,Cognitive Disability,,,DISEST,SEXIND,30,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,9,RACE07,AGEADJPREV,DISTYPE,VISDIS,,
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.2,7.2,,,6.1,8.5,188,9152,Disability Type,Independent Living Disability,,,DISEST,AGEIND,38,AGE03,PREV,DISTYPE,INDDIS,,
2021,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,15.5,15.5,,,13.9,17.3,517,284177,Disability Type,Mobility Disability,,,DISEST,SEXIND,21,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,16,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,23.4,23.4,,,21,25.9,466,164995,Disability Status,Any Disability,,,DISEST,AGEIND,35,AGE01,PREV,DISSTAT,DISABL,,
2021,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,4,4,,,3.2,5,110,5132,Disability Type,Self-care Disability,,,DISEST,AGEIND,38,AGE03,PREV,DISTYPE,SELFDIS,,
2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,80,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,12.4,12.4,,,11.1,13.7,1063,2274049,Disability Type,Cognitive Disability,,,DISEST,VETIND,48,VET2,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,5.7,5.7,,,4.6,7,229,243544,Disability Type,Vision Disability,,,DISEST,RACEIND,84,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,16.8,16.8,,,15,18.6,531,113740,Disability Type,Cognitive Disability,,,DISEST,SEXIND,16,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.5,9.5,,,8.4,10.7,403,107038,Disability Type,Cognitive Disability,,,DISEST,SEXIND,19,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,9.7,9.7,,,8.3,11.2,342,81694,Disability Type,Independent Living Disability,,,DISEST,SEXIND,35,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2021,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,7.4,7.4,,,5,10.7,60,84991,Disability Type,Cognitive Disability,,,DISEST,RACEIND,82,RACE05,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,84,RACE06,AGEADJPREV,DISSTAT,DISABL,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,74.3,74.3,,,72.5,75.9,3020,1344731,Disability Status,No Disability,,,DISEST,AGEIND,53,AGE02,PREV,DISSTAT,NODIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7,7,,,5.5,8.9,209,17745,Disability Type,Independent Living Disability,,,DISEST,SEXIND,50,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2021,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,11,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,24.7,24.7,,,22.3,27.3,405,257466,Disability Type,Mobility Disability,,,DISEST,AGEIND,22,AGE02,PREV,DISTYPE,MOBDIS,,
